date,births
1973-04-26,8884
1973-04-27,9062
1973-04-28,8887
1973-04-29,9037
1973-04-30,8515
1973-05-01,7790
1973-05-02,7957
1973-05-03,8978
1973-05-04,9102
1973-05-05,9178
1973-05-06,8901
1973-05-07,8696
1973-05-08,8063
1973-05-09,8362
1973-05-10,8875
1973-05-11,9049
1973-05-12,4583
1973-05-14,4348
1973-05-15,9225
1973-05-16,8945
1973-05-17,7984
1973-05-18,8406
1973-05-19,9272
1973-05-20,9219
1973-05-21,9193
1973-05-22,9007
1973-05-23,8653
1973-05-24,7947
1973-05-25,8336
1973-05-26,9248
1973-05-27,9318
1973-05-28,8906
1973-05-29,9062
1973-05-30,8425
1973-05-31,7785
1973-06-01,8179
1973-06-02,8808
1973-06-03,9043
1973-06-04,8790
1973-06-05,8753
1973-06-06,8636
1973-06-07,7726
1973-06-08,8060
1973-06-09,9197
1973-06-10,8937
1973-06-11,8740
1973-06-12,8849
1973-06-13,8408
1973-06-14,4077
1973-06-15,3709
1973-06-16,8114
1973-06-17,8862
1973-06-18,8957
1973-06-19,8660
1973-06-20,8650
1973-06-21,8304
1973-06-22,7740
1973-06-23,7903
1973-06-24,8667
1973-06-25,8760
1973-06-26,8640
1973-06-27,8570
1973-06-28,8268
1973-06-29,7150
1973-06-30,7911
1973-07-01,8896
1973-07-02,8793
1973-07-03,8845
1973-07-04,8413
1973-07-05,8183
1973-07-06,7239
1973-07-07,7743
1973-07-08,8422
1973-07-09,8655
1973-07-10,8467
1973-07-11,8465
1973-07-12,8017
1973-07-13,7027
1973-07-14,7639
1973-07-15,4383
1973-07-17,8846
1973-07-18,8501
1973-07-19,8321
1973-07-20,8296
1973-07-21,7546
1973-07-22,6892
1973-07-23,8274
1973-07-24,8980
1973-07-25,8626
1973-07-26,8438
1973-07-27,8619
1973-07-28,7439
1973-07-29,6989
1973-07-30,8236
1973-07-31,8776
1973-08-01,8545
1973-08-02,8549
1973-08-03,8584
1973-08-04,7699
1973-08-05,7165
1973-08-06,8661
1973-08-07,8767
1973-08-08,8506
1973-08-09,8429
1973-08-10,9097
1973-08-11,7708
1973-08-12,7179
1973-08-13,7303
1973-08-14,8909
1973-08-15,8785
1973-08-16,8588
1973-08-18,8855
1973-08-19,7846
1973-08-20,7209
1973-08-21,8505
1973-08-22,8898
1973-08-23,8706
1973-08-24,8786
1973-08-25,8801
1973-08-26,7930
1973-08-27,7330
1973-08-28,8896
1973-08-29,9026
1973-08-30,8730
1973-08-31,8625
1973-09-01,8822
1973-09-02,8025
1973-09-03,7405
1973-09-04,8959
1973-09-05,9046
1973-09-06,8702
1973-09-07,8782
1973-09-08,8928
1973-09-09,7782
1973-09-10,7281
1973-09-11,8790
1973-09-12,9081
1973-09-13,9012
1973-09-14,9068
1973-09-15,9008
1973-09-16,7931
1973-09-19,7561
1973-09-20,9003
1973-09-21,9829
1973-09-22,7910
1973-09-23,9168
1973-09-24,9450
1973-09-25,8352
1973-09-26,7787
1973-09-27,9326
1973-09-28,9627
1973-09-29,9197
1973-09-30,8939
1973-10-01,9028
1973-10-02,8445
1973-10-03,7551
1973-10-04,9090
1973-10-05,9639
1973-10-06,9272
1973-10-07,9290
1973-10-08,9470
1973-10-09,8295
1973-10-10,7644
1973-10-11,9236
1973-10-12,9450
1973-10-13,9493
1973-10-14,9332
1973-10-15,9416
1973-10-16,8424
1973-10-17,7745
1973-10-18,9225
1973-10-19,9702
1973-10-21,9437
1973-10-22,9399
1973-10-23,9421
1973-10-24,8095
1973-10-25,7616
1973-10-26,9444
1973-10-27,9770
1973-10-28,9598
1973-10-29,9418
1973-10-30,9829
1973-10-31,8192
1973-11-01,7908
1973-11-02,9208
1973-11-03,9842
1973-11-04,9540
1973-11-05,9283
1973-11-06,9309
1973-11-07,8280
1973-11-08,7781
1973-11-09,9467
1973-11-10,9641
1973-11-11,9417
1973-11-12,9049
1973-11-13,9348
1973-11-14,8320
1973-11-15,7978
1973-11-16,9497
1973-11-17,9701
1973-11-18,9408
1973-11-19,9556
1973-11-20,9391
1973-11-22,8400
1973-11-23,7707
1973-11-24,7781
1973-11-25,9514
1973-11-26,9897
1973-11-27,9211
1973-11-28,9417
1973-11-29,8257
1973-11-30,7961
1973-12-01,9165
1973-12-02,9701
1973-12-03,9303
1973-12-04,9106
1973-12-05,9669
1973-12-06,8507
1973-12-07,7994
1973-12-08,9538
1973-12-09,9625
1973-12-10,9364
1973-12-11,9768
1973-12-12,9617
1973-12-13,8731
1973-12-14,8256
1973-12-15,9611
1973-12-16,10089
1973-12-17,9795
1973-12-18,9597
1973-12-19,9547
1973-12-20,8433
1973-12-21,8014
1973-12-24,9297
1973-12-25,9676
1973-12-26,9069
1973-12-27,8949
1973-12-28,9247
1973-12-29,8174
1973-12-30,7616
1973-12-31,9056
1974-01-01,9309
1974-01-02,9127
1974-01-03,8822
1974-01-04,8928
1974-01-05,7928
1974-01-06,7443
1974-01-07,8823
1974-01-08,9105
1974-01-09,8714
1974-01-10,8702
1974-01-11,8853
1974-01-12,7637
1974-01-13,7046
1974-01-14,8430
1974-01-15,9255
1974-01-16,8805
1974-01-17,8507
1974-01-18,8753
1974-01-19,7746
1974-01-20,7374
1974-01-21,8564
1974-01-22,8728
1974-01-23,8695
1974-01-25,8763
1974-01-26,8759
1974-01-27,7741
1974-01-28,7245
1974-01-29,8712
1974-01-30,8608
1974-01-31,8716
1974-02-01,8646
1974-02-02,8997
1974-02-03,7859
1974-02-04,7420
1974-02-05,8684
1974-02-06,9149
1974-02-07,8839
1974-02-08,8721
1974-02-09,9139
1974-02-10,7877
1974-02-11,7420
1974-02-12,8875
1974-02-13,9399
1974-02-14,8596
1974-02-15,7049
1974-02-16,8242
1974-02-17,7760
1974-02-18,7379
1974-02-19,9052
1974-02-20,9345
1974-02-21,8592
1974-02-22,8552
1974-02-23,8590
1974-02-25,3704
1974-02-26,7533
1974-02-27,8006
1974-02-28,8870
1974-03-01,8963
1974-03-02,8790
1974-03-03,8593
1974-03-04,8012
1974-03-05,7711
1974-03-06,8012
1974-03-07,8946
1974-03-08,9009
1974-03-09,8732
1974-03-10,9055
1974-03-11,8434
1974-03-12,7766
1974-03-13,8520
1974-03-14,9336
1974-03-15,9658
1974-03-16,9087
1974-03-17,8869
1974-03-18,8373
1974-03-19,7220
1974-03-20,7214
1974-03-21,7198
1974-03-22,7494
1974-03-23,8761
1974-03-24,9629
1974-03-25,9348
1974-03-26,7700
1974-03-27,8218
1974-03-28,4567
1974-03-29,3311
1974-03-30,7489
1974-03-31,8024
1974-04-01,8647
1974-04-02,8377
1974-04-03,7496
1974-04-04,7810
1974-04-05,8912
1974-04-06,8370
1974-04-07,8621
1974-04-08,8749
1974-04-09,8384
1974-04-10,7611
1974-04-11,8026
1974-04-12,8753
1974-04-13,8862
1974-04-14,8862
1974-04-15,8817
1974-04-16,8310
1974-04-17,7515
1974-04-18,8311
1974-04-19,8888
1974-04-20,8697
1974-04-21,8466
1974-04-22,8822
1974-04-23,8167
1974-04-24,7656
1974-04-25,7947
1974-04-26,8748
1974-04-27,8634
1974-04-28,8581
1974-04-29,4406
1974-04-30,4295
1974-05-01,8303
1974-05-02,7582
1974-05-03,8194
1974-05-04,8667
1974-05-05,8897
1974-05-06,8687
1974-05-07,8800
1974-05-08,8181
1974-05-09,7451
1974-05-10,8045
1974-05-11,8803
1974-05-12,8844
1974-05-13,8721
1974-05-14,9101
1974-05-15,8519
1974-05-16,7670
1974-05-17,7966
1974-05-18,8808
1974-05-19,9115
1974-05-20,8754
1974-05-21,8912
1974-05-22,8620
1974-05-23,7895
1974-05-24,7911
1974-05-25,8794
1974-05-26,8845
1974-05-27,8517
1974-05-28,4373
1974-05-31,4327
1974-06-01,8604
1974-06-02,7821
1974-06-03,8270
1974-06-04,8899
1974-06-05,9137
1974-06-06,8679
1974-06-07,8743
1974-06-08,8415
1974-06-09,7791
1974-06-10,8000
1974-06-11,8975
1974-06-12,8634
1974-06-13,8572
1974-06-14,8527
1974-06-15,8436
1974-06-16,7509
1974-06-17,7828
1974-06-18,8909
1974-06-19,8677
1974-06-20,8341
1974-06-21,8674
1974-06-22,8294
1974-06-23,7437
1974-06-24,7722
1974-06-25,8681
1974-06-26,8534
1974-06-27,8593
1974-06-28,8567
1974-06-29,8018
1974-06-30,7440
1974-07-01,3767
1974-07-02,4233
1974-07-03,8806
1974-07-04,8869
1974-07-05,8555
1974-07-06,8538
1974-07-07,7978
1974-07-08,7311
1974-07-09,7918
1974-07-10,8486
1974-07-11,8486
1974-07-12,8671
1974-07-13,8100
1974-07-14,8205
1974-07-15,7332
1974-07-16,7605
1974-07-17,8510
1974-07-18,8649
1974-07-19,8487
1974-07-20,8327
1974-07-21,7965
1974-07-22,7469
1974-07-23,7868
1974-07-24,8705
1974-07-25,8917
1974-07-26,8617
1974-07-27,8550
1974-07-28,8186
1974-07-29,7292
1974-07-30,7594
1974-07-31,8562
1974-08-01,4478
1974-08-03,4037
1974-08-04,8549
1974-08-05,8294
1974-08-06,8154
1974-08-07,7189
1974-08-08,7620
1974-08-09,8567
1974-08-10,8629
1974-08-11,8516
1974-08-12,8605
1974-08-13,8221
1974-08-14,7353
1974-08-15,7917
1974-08-16,8645
1974-08-17,8980
1974-08-18,8963
1974-08-19,8668
1974-08-20,8280
1974-08-21,7288
1974-08-22,7706
1974-08-23,8932
1974-08-24,9043
1974-08-25,8606
1974-08-26,8812
1974-08-27,8274
1974-08-28,7351
1974-08-29,7063
1974-08-30,8045
1974-08-31,8822
1974-09-01,8891
1974-09-02,9145
1974-09-03,4590
1974-09-04,3535
1974-09-05,7337
1974-09-06,7566
1974-09-07,8710
1974-09-08,8817
1974-09-09,8718
1974-09-10,8840
1974-09-11,8333
1974-09-12,7214
1974-09-13,8114
1974-09-14,8903
1974-09-15,8538
1974-09-16,8480
1974-09-17,8780
1974-09-18,8289
1974-09-19,7413
1974-09-20,7984
1974-09-21,8747
1974-09-22,9016
1974-09-23,8816
1974-09-24,9083
1974-09-25,8627
1974-09-26,7685
1974-09-27,7814
1974-09-28,8759
1974-09-29,9015
1974-09-30,8925
1974-10-01,9020
1974-10-02,8617
1974-10-03,7720
1974-10-04,3899
1974-10-06,4524
1974-10-07,9558
1974-10-08,9664
1974-10-09,8945
1974-10-10,8448
1974-10-11,8680
1974-10-12,7907
1974-10-13,8507
1974-10-14,9787
1974-10-15,9695
1974-10-16,9230
1974-10-17,9199
1974-10-18,8839
1974-10-19,7931
1974-10-20,8404
1974-10-21,9493
1974-10-22,9646
1974-10-23,9149
1974-10-24,9404
1974-10-25,8938
1974-10-26,8051
1974-10-27,8283
1974-10-28,9680
1974-10-29,9734
1974-10-30,9219
1974-10-31,9601
1974-11-01,8950
1974-11-02,8232
1974-11-03,8638
1974-11-04,9577
1974-11-05,9770
1974-11-06,4874
1974-11-07,4787
1974-11-08,9684
1974-11-09,9031
1974-11-10,8217
1974-11-11,8384
1974-11-12,9421
1974-11-13,9906
1974-11-14,9481
1974-11-15,9704
1974-11-16,9017
1974-11-17,8176
1974-11-18,8644
1974-11-19,9926
1974-11-20,9993
1974-11-21,9574
1974-11-22,9712
1974-11-23,9342
1974-11-24,8358
1974-11-25,8738
1974-11-26,9878
1974-11-27,9881
1974-11-28,9661
1974-11-29,9575
1974-11-30,9090
1974-12-01,8140
1974-12-02,8668
1974-12-03,9805
1974-12-04,9908
1974-12-05,9507
1974-12-06,9673
1974-12-07,9244
1974-12-08,4347
1974-12-09,3912
1974-12-10,7862
1974-12-11,8909
1974-12-12,9621
1974-12-13,9725
1974-12-14,9535
1974-12-15,9213
1974-12-16,8275
1974-12-17,8734
1974-12-18,9983
1974-12-19,9897
1974-12-20,9906
1974-12-21,9797
1974-12-22,9342
1974-12-23,8686
1974-12-24,8999
1974-12-25,10272
1974-12-26,10141
1974-12-27,10033
1974-12-28,10057
1974-12-29,9682
1974-12-30,8901
1974-12-31,9298
1975-01-01,10381
1975-01-02,10058
1975-01-03,10111
1975-01-04,10315
1975-01-05,9707
1975-01-06,8960
1975-01-07,9110
1975-01-08,5221
1975-01-10,4844
1975-01-11,10223
1975-01-12,9818
1975-01-13,9850
1975-01-14,9239
1975-01-15,8401
1975-01-16,8985
1975-01-17,9719
1975-01-18,9710
1975-01-19,9530
1975-01-20,9658
1975-01-21,9159
1975-01-22,7980
1975-01-23,8532
1975-01-24,9313
1975-01-25,9378
1975-01-26,9292
1975-01-27,9410
1975-01-28,8803
1975-01-29,7914
1975-01-30,8174
1975-01-31,9186
1975-02-01,9136
1975-02-02,8882
1975-02-03,8932
1975-02-04,8782
1975-02-05,8121
1975-02-06,8250
1975-02-07,9093
1975-02-08,9407
1975-02-09,8957
1975-02-10,4587
1975-02-11,4415
1975-02-12,8820
1975-02-13,7659
1975-02-14,8275
1975-02-15,9258
1975-02-16,9214
1975-02-17,9052
1975-02-18,8844
1975-02-19,8397
1975-02-20,7713
1975-02-21,8332
1975-02-22,9196
1975-02-23,9286
1975-02-24,8958
1975-02-25,9022
1975-02-26,8538
1975-02-27,7619
1975-02-28,8289
1975-03-01,9270
1975-03-02,9466
1975-03-03,9184
1975-03-04,8977
1975-03-05,8678
1975-03-06,7721
1975-03-07,8166
1975-03-08,9134
1975-03-09,9291
1975-03-10,8233
1975-03-11,7849
1975-03-12,8074
1975-03-13,3976
1975-03-15,3693
1975-03-16,8346
1975-03-17,9430
1975-03-18,9355
1975-03-19,8851
1975-03-20,9172
1975-03-21,8511
1975-03-22,7833
1975-03-23,8186
1975-03-24,9159
1975-03-25,9151
1975-03-26,8889
1975-03-27,9081
1975-03-28,8284
1975-03-29,7622
1975-03-30,8381
1975-03-31,9402
1975-04-01,9571
1975-04-02,9234
1975-04-03,9481
1975-04-04,8705
1975-04-05,7514
1975-04-06,7497
1975-04-07,7712
1975-04-08,7315
1975-04-09,7517
1975-04-10,9140
1975-04-11,8851
1975-04-12,7889
1975-04-13,8295
1975-04-14,9878
1975-04-15,4820
1975-04-16,3469
1975-04-17,7487
1975-04-18,8052
1975-04-19,8040
1975-04-20,7477
1975-04-21,7761
1975-04-22,8552
1975-04-23,8686
1975-04-24,8478
1975-04-25,8610
1975-04-26,8363
1975-04-27,7717
1975-04-28,7809
1975-04-29,8925
1975-04-30,9039
1975-05-01,8825
1975-05-02,8824
1975-05-03,8311
1975-05-04,7861
1975-05-05,8131
1975-05-06,8988
1975-05-07,8733
1975-05-08,8690
1975-05-09,8805
1975-05-10,8403
1975-05-11,7849
1975-05-12,8345
1975-05-13,8985
1975-05-14,9051
1975-05-15,8625
1975-05-16,8619
1975-05-17,4514
1975-05-18,3735
1975-05-19,7506
1975-05-20,8111
1975-05-21,9096
1975-05-22,8899
1975-05-23,8488
1975-05-24,8779
1975-05-25,8414
1975-05-26,7688
1975-05-27,8205
1975-05-28,8913
1975-05-29,9017
1975-05-30,8791
1975-05-31,9138
1975-06-01,8460
1975-06-02,7921
1975-06-03,7916
1975-06-04,8653
1975-06-05,9050
1975-06-06,8953
1975-06-07,9082
1975-06-08,8307
1975-06-09,7552
1975-06-10,8070
1975-06-11,8999
1975-06-12,9012
1975-06-13,8596
1975-06-14,8888
1975-06-15,4556
1975-06-18,7921
1975-06-19,7387
1975-06-20,8963
1975-06-21,9037
1975-06-22,8854
1975-06-23,8840
1975-06-24,9055
1975-06-25,7804
1975-06-26,7146
1975-06-27,8568
1975-06-28,9239
1975-06-29,8933
1975-06-30,8610
1975-07-01,9098
1975-07-02,7591
1975-07-03,7235
1975-07-04,9000
1975-07-05,9090
1975-07-06,8867
1975-07-07,8926
1975-07-08,9072
1975-07-09,8038
1975-07-10,7522
1975-07-11,8784
1975-07-12,9206
1975-07-13,8912
1975-07-14,8553
1975-07-15,8799
1975-07-16,7630
1975-07-17,7171
1975-07-18,8522
1975-07-20,8871
1975-07-21,8770
1975-07-22,8901
1975-07-23,8616
1975-07-24,7581
1975-07-25,7162
1975-07-26,8501
1975-07-27,9120
1975-07-28,8823
1975-07-29,8577
1975-07-30,8931
1975-07-31,7550
1975-08-01,7002
1975-08-02,8450
1975-08-03,9114
1975-08-04,8676
1975-08-05,8536
1975-08-06,9131
1975-08-07,7614
1975-08-08,7029
1975-08-09,8448
1975-08-10,8944
1975-08-11,8511
1975-08-12,8526
1975-08-13,8855
1975-08-14,7637
1975-08-15,7162
1975-08-16,8749
1975-08-17,9251
1975-08-18,8661
1975-08-21,8654
1975-08-22,8671
1975-08-23,7579
1975-08-24,7196
1975-08-25,8517
1975-08-26,8961
1975-08-27,8467
1975-08-28,8551
1975-08-29,8861
1975-08-30,7468
1975-08-31,7228
1975-09-01,9038
1975-09-02,9247
1975-09-03,8905
1975-09-04,8834
1975-09-05,8918
1975-09-06,8009
1975-09-07,7269
1975-09-08,8828
1975-09-09,9554
1975-09-10,9043
1975-09-11,9120
1975-09-12,9133
1975-09-13,7806
1975-09-14,7512
1975-09-15,7532
1975-09-16,8792
1975-09-17,8912
1975-09-18,8982
1975-09-19,9000
1975-09-20,7619
1975-09-22,7244
1975-09-23,8555
1975-09-24,8996
1975-09-25,8742
1975-09-26,8783
1975-09-27,9112
1975-09-28,7642
1975-09-29,7149
1975-09-30,8623
1975-10-01,8997
1975-10-02,8844
1975-10-03,8954
1975-10-04,8763
1975-10-05,7991
1975-10-06,7271
1975-10-07,8681
1975-10-08,9212
1975-10-09,9050
1975-10-10,9115
1975-10-11,9039
1975-10-12,7959
1975-10-13,7413
1975-10-14,9159
1975-10-15,9400
1975-10-16,9114
1975-10-17,9024
1975-10-18,8955
1975-10-19,8129
1975-10-20,7413
1975-10-21,9051
1975-10-24,9512
1975-10-25,9340
1975-10-26,9393
1975-10-27,7917
1975-10-28,7988
1975-10-29,7714
1975-10-30,9474
1975-10-31,10078
1975-11-01,9417
1975-11-02,9224
1975-11-03,9451
1975-11-04,7853
1975-11-05,7399
1975-11-06,9295
1975-11-07,9624
1975-11-08,9370
1975-11-09,9486
1975-11-10,9468
1975-11-11,8370
1975-11-12,7815
1975-11-13,9519
1975-11-14,9965
1975-11-15,9751
1975-11-16,9498
1975-11-17,9495
1975-11-18,8132
1975-11-19,7952
1975-11-20,9373
1975-11-21,9872
1975-11-22,9389
1975-11-23,9460
1975-11-25,9708
1975-11-26,8578
1975-11-27,8075
1975-11-28,9590
1975-11-29,9617
1975-11-30,9653
1975-12-01,9266
1975-12-02,9253
1975-12-03,8016
1975-12-04,7686
1975-12-05,9395
1975-12-06,9824
1975-12-07,9493
1975-12-08,9568
1975-12-09,9643
1975-12-10,8505
1975-12-11,8045
1975-12-12,9115
1975-12-13,9524
1975-12-14,9480
1975-12-15,9278
1975-12-16,9443
1975-12-17,8365
1975-12-18,7982
1975-12-19,9414
1975-12-20,9907
1975-12-21,9457
1975-12-22,9371
1975-12-23,9587
1975-12-24,8281
1975-12-25,7660
1975-12-27,7804
1975-12-28,9425
1975-12-29,9529
1975-12-30,9313
1975-12-31,9525
1976-01-01,8466
1976-01-02,7982
1976-01-03,9253
1976-01-04,9662
1976-01-05,9265
1976-01-06,9342
1976-01-07,10013
1976-01-08,8310
1976-01-09,7745
1976-01-10,9382
1976-01-11,9813
1976-01-12,9591
1976-01-13,9743
1976-01-14,9910
1976-01-15,8541
1976-01-16,8217
1976-01-17,9570
1976-01-18,9933
1976-01-19,9579
1976-01-20,9430
1976-01-21,9579
1976-01-22,8632
1976-01-23,7971
1976-01-24,9396
1976-01-25,9665
1976-01-28,9732
1976-01-29,9435
1976-01-30,9286
1976-01-31,8310
1976-02-01,7965
1976-02-02,9181
1976-02-03,9464
1976-02-04,9252
1976-02-05,9229
1976-02-06,9212
1976-02-07,7985
1976-02-08,7601
1976-02-09,8897
1976-02-10,9209
1976-02-11,9234
1976-02-12,8725
1976-02-13,8983
1976-02-14,7719
1976-02-15,7334
1976-02-16,8604
1976-02-17,8919
1976-02-18,8572
1976-02-19,8633
1976-02-20,8886
1976-02-21,7697
1976-02-22,7442
1976-02-23,8597
1976-02-24,8761
1976-02-25,8713
1976-02-26,8527
1976-02-27,8548
1976-02-28,3773
1976-02-29,7427
1976-03-01,8047
1976-03-02,8876
1976-03-03,8773
1976-03-04,8813
1976-03-05,8821
1976-03-06,8472
1976-03-07,7627
1976-03-08,8203
1976-03-09,8945
1976-03-10,8768
1976-03-11,8745
1976-03-12,8826
1976-03-13,8398
1976-03-14,7404
1976-03-15,7846
1976-03-16,8806
1976-03-17,8805
1976-03-18,8722
1976-03-19,8790
1976-03-20,8413
1976-03-21,7514
1976-03-22,8233
1976-03-23,9113
1976-03-24,9214
1976-03-25,8099
1976-03-26,7940
1976-03-27,7953
1976-03-28,7466
1976-03-29,3898
1976-03-31,8834
1976-04-01,9102
1976-04-02,8813
1976-04-03,8671
1976-04-04,8856
1976-04-05,7733
1976-04-06,7428
1976-04-07,8911
1976-04-08,9024
1976-04-09,8958
1976-04-10,8778
1976-04-11,9024
1976-04-12,7865
1976-04-13,7528
1976-04-14,9070
1976-04-15,9556
1976-04-16,9212
1976-04-17,9368
1976-04-18,9328
1976-04-19,7912
1976-04-20,7348
1976-04-21,8585
1976-04-22,8767
1976-04-23,7737
1976-04-24,7145
1976-04-25,8598
1976-04-26,7950
1976-04-27,7328
1976-04-28,9397
1976-04-29,10144
1976-04-30,9578
1976-05-02,7302
1976-05-03,7994
1976-05-04,7458
1976-05-05,7251
1976-05-06,8252
1976-05-07,8945
1976-05-08,8611
1976-05-09,8417
1976-05-10,8585
1976-05-11,7634
1976-05-12,7236
1976-05-13,8708
1976-05-14,9048
1976-05-15,8951
1976-05-16,8736
1976-05-17,8847
1976-05-18,7969
1976-05-19,7148
1976-05-20,8893
1976-05-21,9002
1976-05-22,8639
1976-05-23,8893
1976-05-24,8771
1976-05-25,7866
1976-05-26,7519
1976-05-27,8550
1976-05-28,8877
1976-05-29,8659
1976-05-30,8699
1976-05-31,8792
1976-06-01,7702
1976-06-03,7472
1976-06-04,8858
1976-06-05,8846
1976-06-06,8766
1976-06-07,8674
1976-06-08,8817
1976-06-09,7684
1976-06-10,7356
1976-06-11,8541
1976-06-12,9222
1976-06-13,8707
1976-06-14,8779
1976-06-15,8666
1976-06-16,7855
1976-06-17,7330
1976-06-18,8576
1976-06-19,9072
1976-06-20,8826
1976-06-21,8599
1976-06-22,8845
1976-06-23,7752
1976-06-24,7337
1976-06-25,8687
1976-06-26,8734
1976-06-27,8572
1976-06-28,8714
1976-06-29,8742
1976-06-30,7932
1976-07-01,7559
1976-07-03,4369
1976-07-04,8868
1976-07-05,9000
1976-07-06,8712
1976-07-07,8620
1976-07-08,8215
1976-07-09,7473
1976-07-10,7783
1976-07-11,8549
1976-07-12,8586
1976-07-13,8596
1976-07-14,8580
1976-07-15,8184
1976-07-16,7471
1976-07-17,7761
1976-07-18,8520
1976-07-19,8663
1976-07-20,8552
1976-07-21,8608
1976-07-22,8271
1976-07-23,7602
1976-07-24,7922
1976-07-25,8622
1976-07-26,8598
1976-07-27,8555
1976-07-28,8825
1976-07-29,8071
1976-07-30,7590
1976-07-31,7908
1976-08-01,8614
1976-08-02,8730
1976-08-03,4430
1976-08-04,4126
1976-08-05,8460
1976-08-06,8037
1976-08-07,7525
1976-08-08,7949
1976-08-09,8298
1976-08-10,8684
1976-08-11,8482
1976-08-12,8390
1976-08-13,7865
1976-08-14,7235
1976-08-15,7776
1976-08-16,8496
1976-08-17,8465
1976-08-18,8660
1976-08-19,8539
1976-08-20,7936
1976-08-21,7243
1976-08-22,7715
1976-08-23,8703
1976-08-24,8696
1976-08-25,8451
1976-08-26,8556
1976-08-27,7874
1976-08-28,7043
1976-08-29,7482
1976-08-30,8448
1976-08-31,8507
1976-09-01,8143
1976-09-02,8256
1976-09-03,4238
